company_name,raised_amount_usd,homepage_url,short_description,current_url,facebook_url,twitter_url,linkedin_url
Adviously Inc.,4e5,http://www.adviously.com,Adviously is dedicated to redefining the landscape of the premium online advertising experience.,http://www.adviously.com,http://www.facebook.com/adviously,http://twitter.com/weareadviously,http://www.linkedin.com/company/adviously
AdvisoryHQ,25e3,http://www.advisoryhq.com/,Financial News Media and Online Directory,http://www.advisoryhq.com/,https://www.facebook.com/advisoryhq,https://www.twitter.com/advisoryhqnews,https://www.linkedin.com/company/advisoryhq
Advizr,174e4,http://www.advizr.com,Reinventing Financial Planning Software,http://www.advizr.com,NA,http://twitter.com/Advizr_Inc,http://www.linkedin.com/company/advizr
Advocate,12e4,http://www.joinadvocate.com/,Where the world comes to participate in democracy.,http://www.advocate.io,https://www.facebook.com/advocatehq,https://twitter.com/AdvocateHQ,https://www.linkedin.com/company/advocate-llc
AdWill,75e3,http://adwill.co,AdWill is a demand-side platform that buys mobile display traffic via real-time bidding.,http://adwill.co,NA,NA,NA
AdYapper,11e5,http://www.adyapper.com,"AdYapper tracks display and mobile ads that generate detailed verification data, consumer sentiment, and viewability.",http://www.adyapper.com,http://www.facebook.com/AdYapper,http://twitter.com/AdYapper,http://www.linkedin.com/company/adyapper
Aehr Test Systems,1158e3,http://www.aehr.com,Aehr Test Systems develops and commercializes burn-in equipment for the worldwide semiconductor industry.,http://www.aehr.com,NA,NA,https://in.linkedin.com/company/aehr-test-systems
Aeroxo,5e5,http://www.aeroxo.com/,Aeroxo is a new generation long range aerial robotics and data gathering platform.,http://www.aeroxo.com/,https://www.facebook.com/aeroxo/info?tab=page_info,https://twitter.com/aeroxo,https://www.linkedin.com/company/aeroxo
AET Hosting Solutions,3e6,http://www.aethosting.com,"AET Hosting Solutions provides web hosting solutions for start-ups, developers, small businesses, non-profits, and educational customers.",http://www.aethosting.com,https://www.facebook.com/aethosting,https://twitter.com/aethosting,https://www.linkedin.com/company/aet-hosting-solutions
Affinio,775e3,https://affin.io/,Affinio is a Marketing Intelligence Platform that leverages the interest graph to understand today’s consumer.,http://www.affinio.com,https://www.facebook.com/Affinio,http://twitter.com/Affinio,http://www.linkedin.com/company/affinio-inc
Affinity.is,145e4,http://affinity.is,Affinity.is helps retailers attract more customers through a customer rewarding system that involve celebrities.,http://affinity.is,http://www.facebook.com/Affinityis,http://twitter.com/AffinityIs,http://www.linkedin.com/company/2856174
Affinity Systems,151525.0,http://affsys.com,"Affinity Systems specializes in the design, development, implementation and support of software solutions for companies.",http://affsys.com,NA,http://twitter.com/AffinitySys,http://www.linkedin.com/company/685864
Affluent Attaché Club,1e5,http://www.affluentattache.com/,A High-Tech Luxury Lifestyle Management Concierge Platform For High Net-Worth Clientele.,http://www.affluentattache.com/,https://www.facebook.com/AffluentAttache,https://twitter.com/AffluentAttache,https://www.linkedin.com/company/affluent-attach%C3%A9-club
AFINITY,4e5,http://afty.co,Building the next generation interest graph - the largest distributed mobile engagement and monetization network,http://afty.co,NA,https://twitter.com/@aftyco,http://www.linkedin.com/company/affinity-networks
Afinity Life Sciences,15e5,http://www.afinity.ca,"Afinix Life Sciences researches, develops and commercializes natural-based therapeutics that support a healthy and active lifestyle.",http://www.afinity.ca,http://www.facebook.com/AfinityCare,http://twitter.com/AfinityCare,http://www.linkedin.com/company/afinity-care
Africa Bookings,25e3,http://www.africabookings.com/,Africa Bookings is a B2B African hotel wholesaler that contracts directly with hotels and lodges in Africa.,http://www.africabookings.com/,https://www.facebook.com/590246981120036,NA,NA
After Care Apps,2e5,http://www.aftercareapps.com,A Disabled Housing Management and Continuous Care Program for Recovery,http://www.aftercareapps.com,NA,NA,NA
AFTER-MOUSE,1e5,http://www.after-mouse.com,AFTER-MOUSE.COM is a world leader in the development of touch screen and motion recognition applications on Windows 7/8,http://www.after-mouse.com,http://www.facebook.com/aftermouse/info,http://twitter.com/AFTER_MOUSE,http://www.linkedin.com/company/after-mouse.com
AfterYes,2e4,http://www.afteryes.co,"After Yes is a full-service wedding planner located in Dallas, Texas.",http://www.afteryes.co,NA,http://twitter.com/After_yesco,NA
Agency for Student Health Research,35e4,http://www.injurefree.com/#!about/curv,Agency for Student Health Research,http://www.injurefree.com/#!about/curv,http://www.facebook.com/TheA4SHR,http://twitter.com/TheA4SHR,NA
Agency of Trillions (AoT),1e6,http://www.aot.co,Innovation Agency. Innovation Accelerator.,http://www.aot.co,NA,https://www.twitter.com/trillionsagency,NA
Agency Spotter,35e3,http://www.agencyspotter.com,Agency Spotter is a digital platform facilitating search and selection of creative agencies.,http://www.agencyspotter.com,http://www.facebook.com/agencyspotter,http://twitter.com/agencyspotter,http://www.linkedin.com/company/agency-spotter
AgentBridge,25e4,https://www.agentbridge.com/,AgentBridge is an online platform that delivers property matches and professional referrals through a network of global real estate agents.,https://www.agentbridge.com/,NA,http://twitter.com/AgentBridge,http://www.linkedin.com/company/831815
Agentdesks,1527e3,http://www.agentdesks.com/,Agentdesks is a mobile first networking platform for Real Estate Agents powered by a CRM,http://www.agentdesks.com/,http://www.facebook.com/agentdesks,http://twitter.com/agentdesks,https://www.linkedin.com/company/agentdesks
AgentPair,35e3,http://www.agentpair.com,Making real estate tours more enjoyable for everyone,http://www.agentpair.com,http://www.facebook.com/agentpair,http://twitter.com/agentpair,NA
AgentRave,45e3,http://www.agentrave.com,AgentRave.com is a web-based platform that connects homeowners and prospective homebuyers with real estate professionals in North America,http://www.agentrave.com,https://www.facebook.com/agentrave1,https://twitter.com/agent_rave,https://www.linkedin.com/company/agentrave-com
Aggregage,1e6,http://aggregage.com,Aggregage develops and deploys business media such as websites and newsletters focused on popular online topics.,http://aggregage.com,NA,NA,http://www.linkedin.com/company/1598076
Agile Health,2e6,http://www.agilehealth.com,Agile Health provides mobile healthcare engagement solutions that help individuals create lasting behavior changes.,http://www.agilehealth.com,NA,NA,https://www.linkedin.com/company/agile-health-inc-
AgileMD,2e6,http://www.agilemd.com,"AgileMD offers a mobile-optimized platform that delivers clinical manuals, protocols, and policies for point-of-care use.",http://www.agilemd.com,NA,http://twitter.com/agilemd,NA
AgileSwitch,55e4,http://www.agileswitch.com/,"AgileSwitch is addressing the increasing demand of renewable, high-efficiency energy applications.",http://www.agileswitch.com/,NA,NA,https://www.linkedin.com/company/agileswitch-llc
Agilum Healthcare Intelligence,916666.6666666666,http://agilum.com,Agilum Healthcare Intelligence provides business intelligence (BI) solutions for small to mid-sized hospitals and health systems.,http://agilum.com,https://www.facebook.com/AgilumHealthcareIntelligence,http://twitter.com/AgilumHI,http://www.linkedin.com/company/2706996
AgLocal,15e5,http://www.aglocal.com,AgLocal is an e-commerce platform for buying and selling meats of animals that are free of antibiotics or added hormones.,http://www.aglocal.com,http://www.facebook.com/aglocal,http://twitter.com/AgLocal,http://www.linkedin.com/company/2286141
Agolo,45e3,http://www.agolo.com,"Agolo is the world’s most advanced summarization software. Connect to news, documents, cloud storage to create summaries in real-time.",http://www.agolo.com,http://www.facebook.com/tweetagolo,http://twitter.com/agolo,http://www.linkedin.com/company/agolo
Agrible,125e3,http://www.agrible.com/,Agrible develops products and analytical tools that deliver field-specific data to help with decision making in the agriculture industry.,http://www.agrible.com/,https://www.facebook.com/Agrible/info?tab=page_info,https://twitter.com/AgribleInc,https://www.linkedin.com/company/3582572?trk=tyah&trkInfo=tarId%3A1422438811127%2Ctas%3AAgrible%2Cidx%3A1-1-1
"Agricultural Food Systems, LLC",16666.5,http://agfoodsystems.wordpress.com,Transforming Food Quality Measurement.,http://agfoodsystems.wordpress.com,NA,https://www.twitter.com/wordpressdotcom,NA
Agrilicious.com,5e5,http://Agrilicious.com,All Things Local Food & Handmade Goods,http://agrilicious.com,http://www.facebook.com/agrilicious,http://twitter.com/AgriliciousSPC,http://www.linkedin.com/company/agrilicious-
Agronomic Technology Corp,25e4,http://www.adapt-n.com,Agronomic Technology (dba Adapt-N) cloud-based recommendation platform for farmers and agronomists.,http://www.adapt-n.com,http://www.facebook.com/AdaptN,http://twitter.com/AdaptNitrogen,http://www.linkedin.com/company/agronomic-technology-corp
AgSquared,12e5,http://www.agsquared.com,Enterprise platform for global agriculture,http://www.agsquared.com,http://www.facebook.com/pages/AgSquared/270594621533,http://twitter.com/AgSquared,NA
AHAlife.com,3649079.0,http://www.ahalife.com,"AHAlife.com is a fashion-based e-commerce platform connecting designers, brands and publishers to individuals.",http://www.ahalife.com,http://www.facebook.com/AHAlife,http://twitter.com/ahalife,http://www.linkedin.com/company/ahalife
Ahalogy,55e4,http://ahalogy.com,Ahalogy offers a performance content marketing solution for enterprise.,http://ahalogy.com,http://www.facebook.com/Ahalogy,http://twitter.com/ahalogy,http://www.linkedin.com/company/ahalogy
Ahhaa Inc.,375e3,https://www.ahhaa.co,"Ahhaa Inc. is a people to people help engine where stories, ideas, and solutions are shared to uplift each other.",https://www.ahhaa.com,https://www.facebook.com/ahhaa360/,https://twitter.com/ahhaaapp,https://www.linkedin.com/company/ahhaa
Aidhenscorner,3e5,http://www.aidhenscorner.com/,Aidhen's Corner provides busy parents with educational and fun activities for their kids.,http://www.aidhenscorner.com/,http://www.facebook.com/AidhensCorner,http://twitter.com/AidhensCorner,NA
AIIeyWatch,4e4,http://www.alleywatch.com,"AIIeyWatch is a news, culture, and technology platform that focuses on the creation and fostering of startups and related organizations.",http://www.alleywatch.com,http://www.facebook.com/alleywatch,http://twitter.com/ALLEYWATCH,http://www.linkedin.com/company/alleywatch
AiMarket,2e5,http://aimarket.io,Smarter Mobile Commerce (Groupon Meets Alibaba & Craigslist),http://aimarket.io,https://www.facebook.com/agoraintel,https://twitter.com/Agora_Intel,https://www.linkedin.com/company/agora-intelligence
AimWith,5e3,http://aimwith.org,"AimWith is a social equity marketplace where crowdfunders, impact investors, and philanthropic organizations invest in change.",http://aimwith.org,NA,http://twitter.com/aimwith_,NA
AI Patents,5e4,http://www.aipatents.com,AI Patents has developed a conceptual patent search engine that allows users to efficiently retrieve highly relevant patent information.,http://www.aipatents.com,NA,http://twitter.com/aipatents,http://www.linkedin.com/company/2838408
Airbitz,45e4,https://airbitz.co,Airbitz provides the security platform that allows developers to build secure apps.,https://airbitz.co,https://www.facebook.com/airbitz,https://twitter.com/airbitz,https://www.linkedin.com/company/3609678
AirCast Mobile,1e5,http://aircastmobile.com,AirCast is an award winning mobile and digital products compan and is the owner and operator of the AirCastLive service,http://aircastmobile.com,http://www.facebook.com/aircastlive,http://twitter.com/AirCastLive,NA
Airex Energy,2748099.0,http://airex-energy.com,Airex Energy has successfully developed an exciting new technology for biomass torrefaction.,http://airex-energy.com,NA,NA,NA
